-0.005770190,0.001068874,0.007500312,-0.000022501,0.005386837,0.008844778,0.010974965,0
-0.006013488,0.001308506,-0.005132388,0.004187587,0.004376464,0.002397367,0.001680794,2
-0.006080567,0.001177439,0.001168311,-0.008935426,-0.000292595,-0.002398630,0.008005411,0
-0.004786521,0.001090846,-0.000285014,-0.006948751,-0.006900513,0.001503303,-0.002807119,0
-0.005200084,0.000998454,0.005680627,-0.004247559,-0.012899341,0.003413447,0.008201034,0
-0.004984758,0.001137216,0.002978173,-0.008731701,0.001928965,-0.001916909,-0.002962665,1
-0.004791713,0.000691643,0.000997551,-0.008541875,0.000965710,-0.003296203,0.008168290,0
-0.006014135,0.001304059,-0.005132655,0.004187337,0.004376333,0.002397902,0.001679844,2
-0.004778327,0.001250911,-0.007919496,-0.003613210,-0.012285031,0.003058282,-0.000786361,0
-0.006078396,0.001186337,0.001168747,-0.008934210,-0.000290466,-0.002399914,0.008012011,0
-0.005514301,0.001132652,0.006134228,0.000972524,0.006546817,0.010002082,0.000157993,1
-0.005313560,0.001244858,-0.004733246,0.006111957,-0.007661713,0.015043195,0.002277762,1
-0.004264879,0.001091468,-0.006624807,0.001179384,-0.010463638,0.004387243,0.000300616,0
-0.004542194,0.000626850,0.004224896,-0.008555001,-0.013712749,0.001628390,0.007791932,0
-0.005134804,0.001173967,0.003799905,-0.008904325,0.001835240,-0.001033585,-0.011400150,1
-0.004828351,0.000794535,0.007610389,0.001457027,-0.003614523,0.012870006,0.010649011,1
-0.005770482,0.001068433,0.007500441,-0.000022708,0.005385827,0.008845625,0.010974431,0
-0.006182915,0.001355303,-0.004685370,0.004780761,0.006520418,0.010471900,0.002637781,1
-0.004366827,0.000964085,0.004265728,-0.008417522,-0.013420477,0.001431829,0.007551911,0
-0.006460304,0.001292344,-0.004225604,0.007389097,0.002462784,-0.005733954,0.000304055,2
-0.005814511,0.001074090,0.003602972,0.005548206,-0.012801351,-0.000956687,-0.003211374,0
-0.005669966,0.001168024,0.006986433,0.000821134,0.006458639,0.010950325,-0.008341829,1
-0.006182487,0.001355196,-0.004685250,0.004781142,0.006521121,0.010471594,0.002637537,1
-0.004365980,0.000963662,0.004265918,-0.008416791,-0.013418995,0.001431570,0.007552786,0
-0.005134801,0.001173923,0.003799963,-0.008904313,0.001835212,-0.001033501,-0.011400683,1
-0.005219694,0.001200014,-0.004572639,0.006267029,-0.002470554,0.014497615,0.002451632,1
-0.006461672,0.001289091,-0.004226012,0.007388113,0.002460981,-0.005732700,0.000304041,2
-0.005560124,0.001144814,0.006335479,0.000935271,0.006628703,0.010337854,-0.000360250,1
-0.005235986,0.001075859,0.004313950,-0.009748538,0.000761710,-0.003140289,0.007905055,0
-0.004779102,0.001250855,-0.007919774,-0.003614233,-0.012286670,0.003058902,-0.000785960,0
-0.005869942,0.001260363,0.000005435,-0.008115652,0.000815284,-0.001306068,-0.003575241,1
-0.005770043,0.001069371,0.007500456,-0.000022255,0.005386862,0.008844213,0.010973359,0
-0.006891776,0.001116241,0.004814775,0.003398790,0.000273940,-0.006620358,0.008739607,0
-0.006444764,0.001132354,0.003907835,0.000197395,0.002188326,0.001510466,0.010117408,0
-0.006013501,0.001307733,-0.005132405,0.004187634,0.004376636,0.002397284,0.001680235,2
-0.005561222,0.001141050,0.006336599,0.000796339,0.006494852,0.009937422,-0.000609630,1
-0.005560720,0.001144110,0.006336861,0.000796734,0.006494933,0.009937009,-0.000609077,1
-0.005670126,0.001168189,0.006986226,0.000820776,0.006458302,0.010951492,-0.008336769,1
-0.004779643,0.001244974,-0.007919927,-0.003613944,-0.012286422,0.003059694,-0.000786863,0
-0.006636810,0.000953347,-0.004266791,0.007250828,0.002169112,-0.005536967,0.000542818,2
-0.004923477,0.000958298,0.006545708,0.004911015,-0.011694657,-0.001630993,-0.002533451,0
-0.005542063,0.001139587,0.006295773,0.001042692,0.006812070,0.010557549,0.000016921,1
-0.004595469,0.000999672,0.006449023,0.002283688,-0.002493326,0.013963586,-0.000769544,1
-0.005146692,0.001193963,-0.005180914,0.005516720,-0.009809708,0.006971253,0.001321137,1
-0.004984037,0.001138952,0.002978205,-0.008731201,0.001930029,-0.001916849,-0.002957804,1
-0.006461319,0.001292345,-0.004225893,0.007388213,0.002461120,-0.005733239,0.000304593,2
-0.005591921,0.001180855,-0.004273736,0.008719420,-0.011720862,-0.001161436,-0.000055271,2
-0.004981923,0.000963286,0.007558616,0.004916374,-0.006587486,-0.001229368,-0.010837860,0
-0.006460546,0.001292351,-0.004225680,0.007388893,0.002462408,-0.005733807,0.000304191,2
-0.006460725,0.001290966,-0.004225660,0.007388799,0.002462235,-0.005733585,0.000303078,2
-0.006613612,0.001179061,0.004355042,0.000791073,0.004333120,0.009584927,0.011074806,0
-0.005560602,0.001142853,0.006335353,0.000934979,0.006628250,0.010338267,-0.000360946,1
-0.006013502,0.001308026,-0.005132453,0.004187600,0.004376676,0.002397311,0.001680933,2
-0.005501134,0.001119965,0.006539047,0.000227340,0.004314029,0.002876997,-0.009294263,1
-0.004681567,0.001217675,-0.007759216,-0.003456801,-0.007089848,0.002512477,-0.000587752,0
-0.005234623,0.001076013,0.004314092,-0.009747395,0.000763883,-0.003140641,0.007911348,0
-0.004853269,0.000937149,0.006867600,0.005138233,-0.006232720,-0.001622545,-0.002470225,0
-0.006892568,0.001115301,0.004814885,0.003397870,0.000272652,-0.006620173,0.008734659,0
-0.004984901,0.001137764,0.002978917,-0.008731150,0.001928988,-0.001919677,-0.002983974,1
-0.006183235,0.001354809,-0.004685250,0.004780551,0.006519616,0.010472266,0.002635461,1
-0.006460612,0.001292171,-0.004225534,0.007388918,0.002462100,-0.005734074,0.000301303,2
-0.005591648,0.001181122,-0.004273599,0.008719718,-0.011720608,-0.001161617,-0.000055844,2
-0.006051628,0.000988149,0.007958942,0.002583833,0.001326126,-0.007360073,0.008628729,0
-0.005187771,0.001218863,-0.006550942,0.000014853,0.003854879,0.000422630,0.001030872,2
-0.006048673,0.001006264,0.007960085,0.002583982,0.001326378,-0.007363406,0.008623007,0
-0.004731813,0.000912386,0.007005068,0.000715037,-0.010939728,0.005341897,0.009661286,0
-0.004619940,0.001016205,0.005096827,-0.004107709,0.003667629,0.000282732,-0.010314764,1
-0.005236233,0.001072353,0.004313827,-0.009748525,0.000761158,-0.003138313,0.007910966,0
-0.005670367,0.001167531,0.006986488,0.000820813,0.006457780,0.010950896,-0.008342204,1
-0.005815782,0.001070949,0.003601348,0.005685558,-0.012670941,-0.000554164,-0.002964404,0
-0.005234738,0.001076117,0.004314006,-0.009747555,0.000763686,-0.003140244,0.007912973,0
-0.004966497,0.001131287,0.002872765,-0.008737218,0.001933456,-0.002004474,-0.002821737,1
-0.005541989,0.001139878,0.006295669,0.001042678,0.006811916,0.010558229,0.000021024,1
-0.004198787,0.000916297,0.004226990,-0.008756392,-0.007007535,-0.000397415,0.007895808,0
-0.005514618,0.001130908,0.006134247,0.000972428,0.006546572,0.010001916,0.000154825,1
-0.006078729,0.001185551,0.001169085,-0.008934218,-0.000291451,-0.002400761,0.008004094,0
-0.005560599,0.001143971,0.006336886,0.000796853,0.006495173,0.009936912,-0.000609145,1
-0.005179133,0.000895275,0.007912110,0.003916370,-0.012854667,-0.002789724,0.008278228,0
-0.006182781,0.001355402,-0.004685274,0.004780906,0.006520646,0.010471635,0.002636355,1
-0.004980214,0.001134597,0.002948608,-0.008752743,0.001921558,-0.001986693,-0.002931888,1
-0.005000856,0.001147828,-0.000042799,-0.006784717,-0.013366276,0.003265119,-0.003933850,0
-0.005769985,0.001069525,0.007500439,-0.000022348,0.005386805,0.008845026,0.010975163,0
-0.004778651,0.001250639,-0.007919615,-0.003613567,-0.012285601,0.003058901,-0.000785322,0
-0.004803660,0.000928511,0.007612883,0.001465354,-0.003600054,0.012869621,0.010813921,1
-0.005971844,0.000738749,0.003521235,0.005655917,-0.012779862,-0.000137190,-0.002338186,0
-0.004366575,0.000964548,0.004265965,-0.008417315,-0.013420702,0.001432392,0.007551627,0
-0.006695679,0.001345086,0.001423566,-0.003942750,0.001338643,0.000667875,-0.002924763,1
-0.006460430,0.001292430,-0.004225593,0.007389017,0.002462500,-0.005734082,0.000303162,2
-0.006891811,0.001116324,0.004815383,0.003399271,0.000273414,-0.006622983,0.008725074,0
-0.004781918,0.001246777,-0.007916957,-0.003613710,-0.012292341,0.003043942,-0.000882524,0
-0.006079578,0.001182608,0.001168541,-0.008935176,-0.000292211,-0.002399656,0.008007186,0
-0.005852743,0.001244990,-0.000036456,-0.007870388,0.001132370,-0.000683915,-0.002947344,1
-0.006460451,0.001292207,-0.004225482,0.007389075,0.002462405,-0.005733953,0.000301990,2
-0.006892006,0.001116118,0.004814800,0.003398568,0.000273112,-0.006619466,0.008740754,0
-0.004059931,0.001004503,0.003262667,-0.007441278,-0.007115908,0.001978257,-0.003831613,0
-0.004830584,0.000929254,0.006736561,0.005089656,-0.006491555,-0.002112584,-0.002387516,0
-0.005003168,0.001131083,-0.000045576,-0.006648019,-0.013233217,0.003667196,-0.003690129,0
-0.006614119,0.001180197,0.004355031,0.000790543,0.004331700,0.009585629,0.011075354,0
-0.005963514,0.001294527,-0.005157744,0.004014720,0.004232430,0.001821147,0.001326348,2
-0.006014304,0.001306995,-0.005131648,0.004187826,0.004374637,0.002396149,0.001666000,2
-0.005025196,0.001151453,0.003149171,-0.008790188,0.002004655,-0.001646880,-0.003424323,1
-0.005234883,0.001075715,0.004314024,-0.009747661,0.000763428,-0.003140066,0.007912215,0
-0.006015915,0.001308470,-0.005132785,0.004185489,0.004371574,0.002399815,0.001680645,2
-0.004168105,0.001034445,0.003912359,-0.007416550,-0.007151186,0.002991385,-0.011558639,0
-0.005591978,0.001181170,-0.004273636,0.008719333,-0.011721175,-0.001161410,-0.000056234,2
-0.005870069,0.001259566,0.000005286,-0.008115850,0.000815566,-0.001306388,-0.003575147,1
-0.006078400,0.001186324,0.001168821,-0.008934197,-0.000290630,-0.002399736,0.008011663,0
-0.006078448,0.001186242,0.001168901,-0.008934177,-0.000290806,-0.002400208,0.008009479,0
-0.005178745,0.000896123,0.007911935,0.003916473,-0.012853830,-0.002789101,0.008283841,0
-0.005542115,0.001137458,0.006295465,0.001042687,0.006812515,0.010558116,0.000021492,1
-0.004098374,0.001015775,0.003712313,-0.007913596,-0.005934251,0.001712288,-0.011400604,0
-0.006182441,0.001355453,-0.004685233,0.004781168,0.006521166,0.010471556,0.002637562,1
-0.004059742,0.001007532,0.003263032,-0.007441282,-0.007116495,0.001977669,-0.003834272,0
-0.005869445,0.001261757,0.000003898,-0.007977321,0.000949102,-0.000905547,-0.003325371,1
-0.005025704,0.001149522,0.003150775,-0.008928334,0.001871197,-0.002048703,-0.003679307,1
