subroot_map_1512,16,0
subroot_map_50000360,31,0
subroot_map_122946001,224,0
subroot_map_121462024,101,0
subroot_map_350310,52,0
subroot_map_124130011,20,0
subroot_map_50002415,37,0
subroot_map_50019084,3,0
subroot_map_50002898,22,0
subroot_map_50025883,110,0
subroot_map_50005929,13,0
subroot_map_217311,420,0
subroot_map_50011129,41,0
subroot_map_123538002,82,0
subroot_map_50010159,1267,0
subroot_map_50014512,32,0
subroot_map_50012455,213,0
subroot_map_50012412,226,0
subroot_map_2512,671,0
subroot_map_50008275,28,0
subroot_map_50013866,35,0
subroot_map_50012777,66,0
subroot_map_50012778,69,0
subroot_map_50013868,488,0
subroot_map_50013869,3385,0
subroot_map_50008274,805,0
subroot_map_124730001,94,0
subroot_map_50021133,34,0
subroot_map_124300002,39,0
subroot_map_121390007,50,0
subroot_map_50024881,194,0
subroot_map_50013870,1182,0
subroot_map_50013871,347,0
subroot_map_50012784,66,0
subroot_map_50012785,60,0
subroot_map_121434026,93,0
subroot_map_124506009,184,0
subroot_map_50012786,86,0
subroot_map_50010464,162,0
subroot_map_50012787,57,0
subroot_map_124472007,87,0
subroot_map_50012424,104,0
subroot_map_50013876,2009,0
subroot_map_50015816,19,0
subroot_map_50012307,96,0
subroot_map_50025858,294,0
subroot_map_50001871,419,0
subroot_map_50025864,3,0
subroot_map_50023444,51,0
subroot_map_50025862,17,0
subroot_map_50001865,117,0
subroot_map_50001748,4,0
subroot_map_122996002,1313,0
subroot_map_50013882,185,0
subroot_map_50008179,134,0
subroot_map_1205,582,0
subroot_map_50604012,5,0
subroot_map_121458010,56,0
subroot_map_50025710,395,0
subroot_map_50004925,43,0
subroot_map_50148003,30,0
subroot_map_50010485,165,0
subroot_map_50012766,32,0
subroot_map_50013618,1702,0
subroot_map_50025838,107,0
subroot_map_50024626,155,0
subroot_map_50022568,22,0
subroot_map_121404024,34,0
subroot_map_50000201,1,0
subroot_map_122438002,8,0
subroot_map_50000557,1512,0
subroot_map_50023660,12,0
subroot_map_121416008,206,0
subroot_map_123188001,46,0
subroot_map_50012771,236,0
subroot_map_122738001,181,0
subroot_map_50012773,63,0
subroot_map_50013823,199,0
subroot_map_50011888,411,0
subroot_map_122960001,4,0
subroot_map_50023508,62,0
subroot_map_50009206,283,0
subroot_map_50020362,14,0
subroot_map_124238002,54,0
subroot_map_50019250,243,0
subroot_map_121388007,6,0
subroot_map_50010789,31,0
subroot_map_122624007,15,0
subroot_map_50011892,19,0
subroot_map_50011893,145,0
subroot_map_50011894,359,0
subroot_map_110209,65,0
subroot_map_50011895,8,0
